,ACTOR_ID,AWARD_NAME,YEAR,OUTCOME,DESCRIPTION,FILM
6713,41,Black Reel Awards,2002,Nominee - Black Reel,Theatrical - Best Actor,The Caveman's Valentine (2001)
6714,41,Black Reel Awards,2001,Nominee - Black Reel,Theatrical - Best Actor,Shaft (2000)
6715,41,Black Reel Awards for Television,2022,Winner - Black Reel,"Outstanding Actor, TV Movie/Limited Series",The Last Days of Ptolemy Grey (2022)
6716,41,Black Reel Awards for Television,2021,Nominee - Black Reel,"Outstanding Guest Actor, Comedy Series",Staged (2020)
6717,41,Blockbuster Entertainment Awards,2001,Nominee - Blockbuster Entertainment Award,Favorite Actor - Action,Shaft (2000)
6718,41,Blockbuster Entertainment Awards,2001,Nominee - Blockbuster Entertainment Award,Favorite Actor - Suspense,Unbreakable (2000)
6719,41,Blockbuster Entertainment Awards,1999,Nominee - Blockbuster Entertainment Award,Favorite Actor - Action/Adventure,The Negotiator (1998)
6720,41,Blockbuster Entertainment Awards,1997,Winner - Blockbuster Entertainment Award,Favorite Supporting Actor - Suspense,A Time to Kill (1996)
6721,41,CableACE Awards,1995,Nominee - CableACE,Supporting Actor in a Movie or Miniseries,Against the Wall (1994)
6722,41,"Canadian Screen Awards, CA",2021,Winner - Canadian Screen Award,Best History Documentary Program or Series,Enslaved (2020)
6723,41,Cannes Film Festival,1991,Winner - Best Supporting Actor,Jungle Fever (1991,Jungle Fever (1991)
6724,41,"Capri, Hollywood",2015,Winner - Capri Actor Award,The Hateful Eight (2015,The Hateful Eight (2015)
6725,41,"Capri, Hollywood",2008,Winner - Capri Legend Award,,
6726,41,Chicago Film Critics Association Awards,1995,Nominee - CFCA Award,Best Actor,Pulp Fiction (1994)
6727,41,Chicago Film Critics Association Awards,1992,Nominee - CFCA Award,Best Supporting Actor,Jungle Fever (1991)
6728,41,Chicago Film Critics Association Awards,1992,Nominee - CFCA Award,Most Promising Actor,Jungle Fever (1991)
6729,41,Chlotrudis Awards,1995,Nominee - Chlotrudis Award,Best Actor,Pulp Fiction (1994)
6730,41,Chlotrudis Awards,1995,Nominee - Chlotrudis Award,Best Supporting Actor,Pulp Fiction (1994)
6731,41,"CinemaCon, USA",2018,Winner - CinemaCon Award,Cinema Icon Awar,
6732,41,CinEuphoria Awards,2017,Winner - CinEuphoria,Best Ensemble - International Competition,The Hateful Eight (2015)
6733,41,Critics Choice Awards,2023,Nominee - Critics Choice Award,Best Actor in a Limited Series or Movie Made for Television,The Last Days of Ptolemy Grey (2022)
6734,41,Fangoria Chainsaw Awards,2006,Nominee - Chainsaw Award,Dude You Don't Wanna Mess With (Best Hero),Snakes on a Plane (2006)
6735,41,Fangoria Chainsaw Awards,2006,Nominee - Chainsaw Award,Line That Killed (Best One-Liner),Snakes on a Plane (2006)
6736,41,Film Independent Spirit Awards,2011,Nominee - Independent Spirit Award,Best Supporting Male,Mother and Child (2009)
6737,41,Film Independent Spirit Awards,1998,Winner - Independent Spirit Award,Best First Feature,Eve's Bayou (1997)
6738,41,Film Independent Spirit Awards,1998,Nominee - Independent Spirit Award,Best Supporting Male,Sydney (1996)
6739,41,Film Independent Spirit Awards,1995,Winner - Independent Spirit Award,Best Male Lead,Pulp Fiction (1994)
6740,41,Fright Meter Awards,2019,Nominee - Fright Meter Award,Best Supporting Actor,Glass (2019)
6741,41,Fright Meter Awards,2007,Nominee - Fright Meter Award,Best Supporting Actor,1408 (2007)
6742,41,Georgia Film Critics Association (GAFCA),2013,Nominee - GAFCA Award,Best Supporting Actor,Django Unchained (2012)
6743,41,Gold Derby Awards,2016,Nominee - Gold Derby Film Award,Ensemble Cast,The Hateful Eight (2015)
6744,41,Gold Derby Awards,2013,Nominee - Gold Derby Film Award,Ensemble Cast,Django Unchained (2012)
6745,41,Gold Derby Awards,2011,Nominee - Gold Derby TV Award,TV Movie/Mini Lead Actor,The Sunset Limited (2011)
6746,41,"Golden Globes, USA",1998,Nominee - Golden Globe,Best Performance by an Actor in a Motion Picture - Comedy or Musical,Jackie Brown (1997)
6747,41,"Golden Globes, USA",1997,Nominee - Golden Globe,Best Performance by an Actor in a Supporting Role in a Motion Picture,A Time to Kill (1996)
6748,41,"Golden Globes, USA",1995,Nominee - Golden Globe,Best Performance by an Actor in a Supporting Role in a Motion Picture,Pulp Fiction (1994)
6749,41,"Golden Globes, USA",1995,Nominee - Golden Globe,Best Performance by an Actor in a Miniseries or Motion Picture Made for Television,Against the Wall (1994)
6750,41,Guinness World Record Award,2015,Winner - Guinness World Record,Highest Grossing Actor of All Tim,
6751,41,"Hasty Pudding Theatricals, USA",1999,Winner - Man of the Year,,
6752,41,Hawaii International Film Festival,2005,Winner - Achievement in Acting,,
6753,41,Hollywood Critics Association Television Awards,2022,Nominee - HCA Award,Best Actor in a Streaming Limited or Anthology Series or Movie,The Last Days of Ptolemy Grey (2022)
6754,41,Hollywood Film Awards,2015,Winner - Hollywood Film Award,Ensemble of the Year,The Hateful Eight (2015)
6755,41,Image Awards (NAACP),2019,Winner - Image Award,Outstanding Character Voice-Over Performance (Television or Film),Incredibles 2 (2018)
6756,41,Image Awards (NAACP),2013,Winner - Image Award,Outstanding Supporting Actor in a Motion Picture,Django Unchained (2012)
6757,41,Image Awards (NAACP),2012,Nominee - Image Award,"Outstanding Actor in a Television Movie, Mini-Series or Dramatic Special",The Sunset Limited (2011)
6758,41,Image Awards (NAACP),2011,Winner - Image Award,Outstanding Supporting Actor in a Motion Picture,Mother and Child (2009)
6759,41,Image Awards (NAACP),2006,Winner - Image Award,Outstanding Actor in a Motion Picture,Coach Carter (2005)
6760,41,Image Awards (NAACP),2004,Nominee - Image Award,Outstanding Actor in a Motion Picture,S.W.A.T. (2003)
6761,41,Image Awards (NAACP),2003,Nominee - Image Award,Outstanding Actor in a Motion Picture,Changing Lanes (2002)
6762,41,Image Awards (NAACP),2001,Nominee - Image Award,Outstanding Actor in a Motion Picture,Shaft (2000)
6763,41,Image Awards (NAACP),1999,Nominee - Image Award,Outstanding Lead Actor in a Motion Picture,The Negotiator (1998)
6764,41,Image Awards (NAACP),1998,Nominee - Image Award,Outstanding Lead Actor in a Motion Picture,Eve's Bayou (1997)
6765,41,Image Awards (NAACP),1997,Winner - Image Award,Outstanding Supporting Actor in a Motion Picture,A Time to Kill (1996)
6766,41,Image Awards (NAACP),1997,Nominee - Image Award,Outstanding Lead Actor in a Motion Picture,The Long Kiss Goodnight (1996)
6767,41,Indiewire Critics' Poll,2012,Nominee - ICP Award,Best Supporting Performance,Django Unchained (2012)
6768,41,International Cinephile Society Awards,2016,Nominee - ICS Award,Best Actor,The Hateful Eight (2015)
6769,41,Italian Online Movie Awards (IOMA),2013,Nominee - IOMA,Best Supporting Actor (Miglior attore non protagonista),Django Unchained (2012)
6770,41,Kansas City Film Critics Circle Awards,1991,Winner - KCFCC Award,Best Supporting Actor,Jungle Fever (1991)
6771,41,MTV Movie + TV Awards,2016,Nominee - MTV Movie Award,Best Villain,Kingsman: The Secret Service (2014)
6772,41,MTV Movie + TV Awards,2013,Winner - MTV Movie Award,Best WTF Moment,Django Unchained (2012)
6773,41,MTV Movie + TV Awards,2013,Nominee - MTV Movie Award,Best On-Screen Duo,Django Unchained (2012)
6774,41,MTV Movie + TV Awards,2001,Nominee - MTV Movie Award,Best Dressed,Shaft (2000)
6775,41,MTV Movie + TV Awards,1998,Nominee - MTV Movie Award,Best Male Performance,Jackie Brown (1997)
6776,41,MTV Movie + TV Awards,1995,Nominee - MTV Movie Award,Best On-Screen Duo,Pulp Fiction (1994)
6777,41,"National Film Awards, UK",2016,Winner - National Film Award,Best Supporting Actor,Kingsman: The Secret Service (2014)
6778,41,"National Film Awards, UK",2016,Winner - National Film Award,Global Contribution to motion pictur,
6779,41,"National Society of Film Critics Awards, USA",1995,Nominee - NSFC Award,Best Supporting Actor,Pulp Fiction (1994)
6780,41,"National Society of Film Critics Awards, USA",1995,Nominee - NSFC Award,Best Actor,Pulp Fiction (1994)
6781,41,New York Film Critics Circle Awards,1994,Nominee - NYFCC Award,Best Actor,Pulp Fiction (1994)
6782,41,New York Film Critics Circle Awards,1991,Winner - NYFCC Award,Best Supporting Actor,Jungle Fever (1991)
6783,41,North Carolina Film Critics Association,2013,Nominee - NCFCA Award,Best Supporting Actor,Django Unchained (2012)
6784,41,Online Film & Television Association,2022,Winner - OFTA TV Hall of Fame,Actors and Actresse,
6785,41,Online Film & Television Association,1997,Nominee - OFTA Film Award,Best Supporting Actor,A Time to Kill (1996)
6786,41,Palm Springs International Film Festival,2005,Winner - Career Achievement Award,For acting,
6787,41,"People's Choice Awards, USA",2019,Nominee - People's Choice Award,Favorite Male Movie Star,Captain Marvel (2019)
6788,41,"People's Choice Awards, USA",2019,Nominee - People's Choice Award,Favorite Drama Movie Star,Glass (2019)
6789,41,"People's Choice Awards, USA",2017,Nominee - People's Choice Award,Favorite Movie Ico,
6790,41,"People's Choice Awards, USA",2007,Nominee - People's Choice Award,Favorite Male Action Sta,
6791,41,"People's Choice Awards, USA",2006,Nominee - People's Choice Award,Favorite Male Movie Sta,
6792,41,Prism Awards,2012,Nominee - Prism Award,Performance in a TV Movie or Miniseries,The Sunset Limited (2011)
6793,41,Prism Awards,2007,Nominee - Prism Award,Performance in a Feature Film,Home of the Brave (2006)
6794,41,Prism Awards,2003,Nominee - Prism Award,Performance in a Theatrical Feature Film,Changing Lanes (2002)
6795,41,Russian National Movie Awards,2016,Nominee - Georges Award,Best Foreign Villain of the Year,Kingsman: The Secret Service (2014)
6796,41,San Diego Film Critics Society Awards,2012,Nominee - SDFCS Award,Best Ensemble Performance,Django Unchained (2012)
6797,41,San Diego Film Critics Society Awards,1997,Winner - Special Award,One Eight Seven (1997),One Eight Seven (1997)
6798,41,Satellite Awards,1998,Nominee - Golden Satellite Award,"Best Actor in a Supporting Role in a Motion Picture, Drama",Eve's Bayou (1997)
6799,41,Savannah Film Festival,2020,Winner - Legend of Cinema Award,,
6800,41,Scream Awards,2007,Nominee - Scream Award,Scream King,Snakes on a Plane (2006)
6801,41,Screen Actors Guild Awards,1995,Nominee - Actor,Outstanding Performance by a Male Actor in a Supporting Role,Pulp Fiction (1994)
6802,41,Seattle Film Critics Awards,2016,Nominee - Seattle Film Critics Award,Best Actor,The Hateful Eight (2015)
6803,41,Society of Texas Film Critics Awards,1994,Winner - STFC Award,Best Actor,Pulp Fiction (1994)
6804,41,Spike Video Game Awards,2009,Nominee - VGA,Best Performance By A Human Male,Afro Samurai (2009)
6805,41,Spike Video Game Awards,2004,Winner - VGA,Best Performance by a Human Male,Grand Theft Auto: San Andreas (2004)
6806,41,Teen Choice Awards,2019,Nominee - Teen Choice Award,Choice Action Movie Actor,Captain Marvel (2019)
6807,41,Teen Choice Awards,2008,Nominee - Teen Choice Award,Choice Movie Villain,Jumper (2008)
6808,41,Teen Choice Awards,2005,Nominee - Teen Choice Award,Choice Movie Actor: Drama,Coach Carter (2005)
6809,41,The BAM Awards,2019,Winner - The BAM Award,Best Supporting Actor,Captain Marvel (2019)
6810,41,The Stinkers Bad Movie Awards,2005,Winner - Stinker Award,Less Than Dynamic Duo,The Man (2005)
6811,41,The Stinkers Bad Movie Awards,2001,Nominee - Stinker Award,Worst On-Screen Hairstyle,The Caveman's Valentine (2001)
6812,41,The Stinkers Bad Movie Awards,2000,Nominee - Stinker Award,Worst On-Screen Hairstyle,Unbreakable (2000)
6813,41,Walk of Fame,2000,Winner - Star on the Walk of Fame,Motion Picture,
6814,42,"Academy Awards, USA",2014,Nominee - Oscar,Best Performance by an Actress in a Leading Role,Gravity (2013)
6815,42,"Academy Awards, USA",2010,Winner - Oscar,Best Performance by an Actress in a Leading Role,The Blind Side (2009)
6816,42,BAFTA Awards,2014,Nominee - BAFTA Film Award,Best Leading Actress,Gravity (2013)
6817,42,AACTA International Awards,2014,Nominee - AACTA International Award,Best Lead Actress,Gravity (2013)
6818,42,AARP Movies for Grownups Awards,2022,Nominee - Movies for Grownups Award,Best Actress,The Unforgivable (2021)
6819,42,AARP Movies for Grownups Awards,2019,Nominee - Movies for Grownups Award,Best Actress,Bird Box (2018)
6820,42,"Academy of Science Fiction, Fantasy & Horror Films, USA",2014,Winner - Saturn Award,Best Actress,Gravity (2013)
6821,42,"Academy of Science Fiction, Fantasy & Horror Films, USA",1995,Winner - Saturn Award,Best Actress,Speed (1994)
6822,42,African-American Film Critics Association (AAFCA),2013,Winner - AAFCA Award,Best Actress,Gravity (2013)
6823,42,All Def Movie Awards,2016,Nominee - All Def Movie Award,Most Helpful White Person,The Blind Side (2009)
6824,42,Alliance of Women Film Journalists,2022,Nominee - EDA Special Mention Award,Most Daring Performance,The Unforgivable (2021)
6825,42,Alliance of Women Film Journalists,2013,Winner - EDA Female Focus Award,Actress Defying Age and Ageism,Gravity (2013)
6826,42,Alliance of Women Film Journalists,2013,Winner - EDA Female Focus Award,Kick Ass Award for Best Female Action Star,Gravity (2013)
6827,42,Alliance of Women Film Journalists,2013,Nominee - EDA Award,Best Actress,Gravity (2013)
6828,42,Alliance of Women Film Journalists,2013,Nominee - EDA Female Focus Award,Female Icon of the Year,Gravity (2013)
6829,42,Alliance of Women Film Journalists,2012,Nominee - EDA Female Focus Award,Humanitarian Activism Award,
6830,42,Alliance of Women Film Journalists,2011,Winner - EDA Female Focus Award,Humanitarian Activism Award,
6831,42,"American Comedy Awards, USA",2014,Nominee - American Comedy Award,Best Comedy Actress - Film,The Heat (2013)
6832,42,"American Comedy Awards, USA",2001,Winner - American Comedy Award,Funniest Actress in a Motion Picture (Leading Role),Miss Congeniality (2000)
6833,42,"American Comedy Awards, USA",1996,Nominee - American Comedy Award,Funniest Actress in a Motion Picture (Leading Role),While You Were Sleeping (1995)
6834,42,Awards Circuit Community Awards,2013,Nominee - ACCA,Best Actress in a Leading Role,Gravity (2013)
6835,42,Awards Circuit Community Awards,2009,Nominee - ACCA,Best Actress in a Leading Role,The Blind Side (2009)
6836,42,Awards Circuit Community Awards,2005,Winner - ACCA,Best Cast Ensemble,Crash (2004)
6837,42,Bambi Awards,2000,Winner - Bambi,Film - International,28 Days (2000)
6838,42,Behind the Voice Actors Awards,2016,Nominee - BTVA Feature Film Voice Acting Award,Best Female Lead Vocal Performance in a Feature Film,Minions (2015)
6839,42,Blockbuster Entertainment Awards,2001,Winner - Blockbuster Entertainment Award,Favorite Actress - Comedy,Miss Congeniality (2000)
6840,42,Blockbuster Entertainment Awards,2000,Nominee - Blockbuster Entertainment Award,Favorite Actress - Comedy/Romance,Forces of Nature (1999)
6841,42,Blockbuster Entertainment Awards,1997,Winner - Blockbuster Entertainment Award,Favorite Actress - Suspense,A Time to Kill (1996)
6842,42,Blockbuster Entertainment Awards,1995,Winner - Blockbuster Entertainment Award,Favorite Actress - Action/Adventure,Speed (1994)
6843,42,Bravo Otto,2001,Nominee - Bravo Otto Germany,Best Actress (Schauspielerin,
6844,42,Bravo Otto,2000,Nominee - Bravo Otto Germany,Best Actress (Schauspielerin,
6845,42,Bravo Otto,1998,Nominee - Bravo Otto Germany,Best Actress (Schauspielerin,
6846,42,Bravo Otto,1997,Nominee - Bravo Otto Germany,Best Actress (Schauspielerin,
6847,42,Bravo Otto,1996,Winner - Bravo Otto Germany,Best Actress (Schauspielerin,
6848,42,Bravo Otto,1995,Winner - Bravo Otto Germany,Best Actress (Schauspielerin,
6849,42,Chicago Film Critics Association Awards,2013,Nominee - CFCA Award,Best Actress,Gravity (2013)
6850,42,Chicago Film Critics Association Awards,1995,Nominee - CFCA Award,Most Promising Actress,Speed (1994)
6851,42,CinEuphoria Awards,2022,Winner - CinEuphoria,Best Actress - International Competition,The Unforgivable (2021)
6852,42,CinEuphoria Awards,2014,Nominee - CinEuphoria,Best Actress - International Competition,Gravity (2013)
6853,42,Costume Designers Guild Awards,2007,Winner - President's Award,,
6854,42,Critics Choice Awards,2014,Winner - Critics Choice Award,Best Actress in an Action Movie,Gravity (2013)
6855,42,Critics Choice Awards,2014,Nominee - Critics Choice Award,Best Actress,Gravity (2013)
6856,42,Critics Choice Awards,2014,Nominee - Critics Choice Award,Best Actress in a Comedy,The Heat (2013)
6857,42,Critics Choice Awards,2010,Winner - Critics Choice Award,Best Actress,The Blind Side (2009)
6858,42,Critics Choice Awards,2006,Winner - Critics Choice Award,Best Acting Ensemble,Crash (2004)
6859,42,Dallas-Fort Worth Film Critics Association Awards,2013,Nominee - DFWFCA Award,Best Actress,Gravity (2013)
6860,42,Dallas-Fort Worth Film Critics Association Awards,2009,Nominee - DFWFCA Award,Best Actress,The Blind Side (2009)
6861,42,Denver Film Critics Society,2014,Nominee - DFCS Award,Best Actress,Gravity (2013)
6862,42,Denver Film Critics Society,2010,Nominee - DFCS Award,Best Actress,The Blind Side (2009)
6863,42,Dublin Film Critics Circle Awards,2013,Nominee - DFCC,Best Actress,Gravity (2013)
6864,42,Días de Cine Awards,2014,Nominee - Días de Cine Award,Best Foreign Actress,Gravity (2013)
6865,42,"Empire Awards, UK",2014,Nominee - Empire Award,Best Actress,Gravity (2013)
6866,42,Faro Island Film Festival,2019,Nominee - Golden Carp Film Award - International,Favorite Actress,Bird Box (2018)
6867,42,GALECA: The Society of LGBTQ Entertainment Critics,2014,Nominee - Dorian Award,Film Performance of the Year - Actress,Gravity (2013)
